enrollment_id,student_id,course_id,enrollment_date,completion_status,progress_percent
2079,23058,49,2024-05-29,Completed,11.0
2080,8482,112,2026-01-24,Dropped,14.0
2081,13530,12,2025-08-24,Completed,90.0
2082,6244,119,2025-05-08,Completed,80.0
2083,6293,38,2024-03-10,Completed,68.0
2084,15745,130,2024-03-03,Dropped,67.0
2085,12211,199,2025-07-14,In Progress,80.0
2086,24971,40,2025-08-27,Completed,53.0
2087,376,62,2025-12-20,Completed,37.0
2088,6246,136,2025-02-03,Completed,16.0
2089,5747,147,2024-09-11,Dropped,56.0
2090,21262,190,2024-08-01,Completed,28.0
2091,18524,182,2024-11-18,Completed,47.0
2092,18359,37,2026-01-15,Completed,93.0
2093,10651,15,2024-10-16,Dropped,72.0
2094,4502,25,2025-05-01,Completed,63.0
2095,22549,192,2025-10-26,In Progress,29.0
2096,10872,140,2025-06-07,In Progress,66.0
2097,22547,67,2025-05-16,In Progress,60.0
2098,13848,88,2024-11-29,Completed,56.0
2099,28186,9,2024-11-27,Completed,5.0
2100,26777,21,2025-01-01,In Progress,96.0
2101,12589,160,2025-08-23,In Progress,29.0
2102,24989,134,2025-08-17,Completed,56.0
2103,6346,102,2025-05-26,In Progress,21.0
2104,22515,108,2025-07-19,In Progress,61.0
2105,14475,16,2026-01-06,In Progress,81.0
2106,14360,51,2025-07-05,In Progress,59.0
2107,6156,92,2025-07-20,Completed,6.0
2108,22663,86,2024-12-18,Completed,11.0
2109,15272,43,2025-05-12,In Progress,94.0
2110,17763,33,2024-03-23,Completed,29.0
2111,17478,135,2025-05-13,Completed,12.0
2112,13516,12,2024-08-12,Completed,83.0
2113,29263,19,2024-04-01,Dropped,18.0
2114,23520,47,2025-01-14,Dropped,65.0
2115,711,118,2024-12-17,Dropped,3.0
2116,28027,64,2025-01-06,Completed,5.0
2117,23846,78,2024-04-24,Dropped,66.0
2118,19871,25,2024-09-22,Dropped,43.0
2119,4893,199,2024-09-25,In Progress,32.0
2120,19884,187,2025-11-25,Completed,75.0
2121,3228,148,2024-08-02,Dropped,23.0
2122,26188,181,2024-11-08,Completed,9.0
2123,17115,165,2025-08-21,Completed,75.0
2124,22805,38,2025-07-05,Dropped,34.0
2125,7433,100,2025-09-28,Completed,45.0
2126,6193,102,2024-08-18,Dropped,36.0
2127,8802,100,2025-10-31,Completed,29.0
2128,26917,149,2025-11-24,Dropped,18.0
2129,23573,64,2025-09-25,Dropped,50.0
2130,17852,84,2025-12-29,Dropped,17.0
2131,1559,105,2024-04-13,Dropped,26.0
2132,10712,47,2026-01-28,Dropped,27.0
2133,5258,177,2025-11-12,Dropped,6.0
2134,16614,101,2026-02-16,Completed,
2135,23366,101,2025-06-16,Completed,29.0
2136,5525,97,2024-11-25,Completed,53.0
2137,12645,94,2024-07-21,Completed,43.0
2138,8733,178,2025-10-30,Completed,62.0
2139,2875,127,2025-01-15,Dropped,94.0
2140,25512,2,2024-07-31,Dropped,43.0
2141,19477,49,2026-02-02,Completed,54.0
2142,8022,188,2024-04-17,Completed,95.0
2143,22115,9,2024-11-24,Completed,68.0
2144,28223,22,2024-03-01,In Progress,30.0
2145,6958,23,2025-02-02,Dropped,49.0
2146,19077,54,2024-04-30,In Progress,73.0
2147,29199,180,2025-04-28,Completed,67.0
2148,11262,42,2025-11-26,In Progress,68.0
2149,5225,178,2025-04-29,Completed,43.0
2150,29295,197,2024-10-24,Completed,
2151,27475,51,2025-05-08,Dropped,53.0
2152,27984,111,2024-08-31,Dropped,29.0
2153,12712,98,2026-02-12,Dropped,5.0
2154,6767,8,2024-06-27,Completed,2.0
2155,10091,39,2024-06-26,Completed,99.0
2156,4,127,2024-05-01,Completed,8.0
2157,12757,23,2025-08-09,Completed,19.0
2158,4760,57,2024-08-27,In Progress,5.0
2159,28202,42,2025-02-14,Completed,53.0
2160,19319,109,2024-04-27,Dropped,63.0
2161,4634,18,2024-02-24,Completed,24.0
2162,7362,50,2024-09-14,In Progress,28.0
2163,18792,90,2024-04-02,Dropped,98.0
2164,2568,80,2025-12-31,In Progress,99.0
2165,25673,189,2025-07-07,Completed,95.0
2166,10178,46,2024-07-29,Dropped,73.0
2167,3150,166,2026-02-05,Completed,65.0
2168,24212,43,2026-01-30,Completed,26.0
2169,14404,178,2024-04-30,In Progress,100.0
2170,14179,120,2024-05-22,Completed,42.0
2171,6839,38,2026-02-03,Dropped,25.0
2172,1358,6,2024-11-26,Completed,45.0
2173,22613,5,2025-12-02,Completed,52.0
2174,22000,70,2025-10-13,In Progress,62.0
2175,24655,141,2025-07-09,Completed,87.0
2176,26151,137,2025-12-26,Completed,20.0
2177,23858,166,2025-01-03,Dropped,95.0
2178,1606,32,2024-03-03,Completed,37.0
2179,12444,144,2025-12-25,In Progress,2.0
2180,7285,81,2025-11-03,Completed,23.0
2181,21360,96,2025-09-11,Dropped,59.0
2182,27563,160,2025-10-23,Completed,100.0
2183,21954,132,2024-04-11,Completed,49.0
2184,16412,183,2025-12-12,Dropped,6.0
2185,26487,140,2025-09-17,In Progress,28.0
2186,12898,51,2025-09-13,Dropped,99.0
2187,13262,28,2025-02-26,Completed,64.0
2188,17737,134,2024-07-15,Completed,2.0
2189,3735,4,2025-01-12,In Progress,6.0
2190,7532,117,2025-10-09,In Progress,65.0
2191,419,111,2025-10-19,Dropped,73.0
2192,12310,136,2025-02-07,Completed,67.0
2193,8453,29,2024-04-08,Completed,75.0
2194,18492,155,2025-10-04,Dropped,28.0
2195,11177,61,2025-07-16,Completed,39.0
2196,6307,60,2025-02-23,Completed,3.0
2197,15474,190,2026-02-05,Completed,8.0
2198,4292,124,2024-11-15,In Progress,8.0
2199,13357,50,2024-04-09,Dropped,76.0
2200,14961,192,2025-02-19,Completed,95.0
2201,9097,46,2024-12-12,Dropped,88.0
2202,2227,175,2024-03-26,Completed,16.0
2203,28430,3,2025-04-30,Completed,96.0
2204,7661,137,2024-05-07,In Progress,94.0
2205,12613,140,2024-03-02,Completed,39.0
2206,14706,139,2024-06-07,Dropped,94.0
2207,25144,102,2025-12-09,Completed,68.0
2208,14191,26,2024-12-14,Completed,77.0
2209,17163,185,2026-02-02,Dropped,22.0
2210,25502,111,2025-06-26,Dropped,92.0
2211,22643,83,2025-06-28,Dropped,54.0
2212,27815,80,2024-02-28,Completed,72.0
2213,23906,158,2025-04-13,In Progress,46.0
2214,14451,60,2025-11-09,Completed,40.0
2215,11672,133,2025-03-13,Dropped,83.0
2216,18000,192,2024-12-16,Completed,47.0
2217,1850,165,2024-04-09,In Progress,1.0
2218,15134,137,2025-11-20,Completed,76.0
2219,1944,159,2024-09-24,Completed,5.0
2220,18755,194,2025-03-02,Completed,27.0
2221,7709,80,2025-07-04,Completed,
2222,8234,88,2026-01-24,Dropped,42.0
2223,19575,106,2024-06-26,Completed,76.0
2224,12862,170,2024-02-26,Completed,20.0
2225,24219,80,2025-12-06,Dropped,87.0
2226,1821,148,2025-04-06,Completed,26.0
2227,8633,77,2026-02-04,Completed,96.0
2228,29885,46,2024-07-24,Completed,82.0
2229,14621,191,2024-11-14,Completed,2.0
2230,8296,17,2024-10-11,Dropped,49.0
2231,569,117,2025-12-08,Completed,15.0
2232,8649,149,2025-11-30,In Progress,47.0
2233,311,20,2025-09-15,Dropped,90.0
2234,1908,50,2024-09-30,Dropped,82.0
2235,9900,87,2024-07-10,Completed,2.0
2236,3456,144,2025-02-04,Completed,24.0
2237,18076,125,2025-01-28,In Progress,3.0
2238,7333,11,2025-06-29,In Progress,88.0
2239,4503,195,2024-04-19,In Progress,19.0
2240,11085,186,2025-02-24,Completed,38.0
2241,16965,146,2024-12-01,Completed,20.0
2242,18400,109,2025-12-18,Completed,94.0
2243,24028,177,2024-03-27,Completed,44.0
2244,29754,155,2024-09-19,Dropped,21.0
2245,6863,154,2025-10-18,Dropped,62.0
2246,4056,108,2025-12-04,In Progress,38.0
2247,7584,97,2024-06-12,Completed,2.0
2248,27221,58,2025-12-23,Completed,92.0
2249,18245,101,2025-04-22,Completed,10.0
2250,11877,83,2024-08-29,Completed,84.0
2251,20260,9,2025-01-26,Dropped,48.0
2252,7419,8,2024-06-19,Dropped,37.0
2253,3292,84,2024-05-05,Completed,75.0
2254,27808,92,2024-08-11,In Progress,81.0
2255,24763,24,2025-12-09,Dropped,71.0
2256,2944,45,2024-05-26,Completed,100.0
2257,12220,188,2025-07-25,Completed,87.0
2258,9815,10,2024-06-07,Completed,86.0
2259,18896,120,2025-07-30,Dropped,56.0
2260,26954,12,2024-07-16,In Progress,19.0
2261,22877,59,2024-09-06,Dropped,98.0
2262,23028,82,2026-01-26,Completed,60.0
2263,24219,127,2025-12-07,Completed,93.0
2264,18275,104,2025-05-26,Completed,93.0
2265,29162,23,2025-07-15,Completed,60.0
2266,15341,189,2024-05-10,In Progress,35.0
2267,8472,166,2025-09-14,Completed,48.0
2268,855,104,2025-06-14,Completed,60.0
2269,5284,94,2025-09-02,Completed,95.0
2270,29677,55,2025-06-29,Completed,90.0
2271,16782,117,2025-09-01,Completed,97.0
2272,15428,53,2025-10-10,Completed,53.0
2273,29100,139,2024-07-25,In Progress,31.0
2274,3504,186,2024-11-13,Completed,65.0
2275,20855,39,2024-05-29,Dropped,66.0
2276,12064,95,2025-12-12,In Progress,47.0
2277,23544,16,2025-02-02,Completed,81.0
2278,20180,158,2025-10-14,Completed,58.0
2279,632,13,2024-04-01,Completed,43.0
2280,16273,120,2025-01-19,In Progress,67.0
2281,19421,92,2025-09-04,Dropped,6.0
2282,12985,116,2025-05-20,Completed,59.0
2283,928,99,2025-01-10,Dropped,29.0
2284,16088,114,2025-12-21,Completed,37.0
2285,26604,182,2024-03-03,Completed,50.0
2286,26242,146,2025-12-08,In Progress,17.0
2287,8270,178,2024-11-03,Dropped,73.0
2288,4584,29,2025-09-20,Completed,72.0
2289,27818,132,2025-12-19,Completed,69.0
2290,17446,191,2025-11-24,Completed,34.0
2291,6711,37,2024-03-26,In Progress,56.0
2292,15287,36,2024-06-15,Completed,31.0
2293,3362,148,2026-01-02,Completed,64.0
2294,28843,19,2024-07-22,Dropped,89.0
2295,21122,167,2024-06-12,Completed,76.0
2296,18084,7,2024-05-07,Dropped,6.0
2297,5702,27,2025-01-12,Completed,7.0
2298,16676,116,2024-03-23,Completed,26.0
2299,22422,158,2024-09-30,Completed,58.0
2300,16965,77,2024-09-13,Completed,72.0
2301,29094,97,2024-05-05,Completed,0.0
2302,4201,125,2025-06-15,Dropped,0.0
2303,880,36,2025-01-23,Dropped,30.0
2304,1483,100,2024-03-28,In Progress,0.0
2305,10488,24,2025-11-04,Completed,91.0
2306,7071,64,2024-07-28,Completed,32.0
2307,6453,97,2024-10-21,In Progress,95.0
2308,28021,153,2024-03-04,Completed,50.0
2309,25706,86,2025-11-29,Dropped,80.0
2310,5981,139,2025-10-07,Completed,13.0
2311,16699,193,2024-04-03,In Progress,25.0
2312,8801,38,2025-11-04,Completed,92.0
2313,3926,92,2024-06-12,Completed,6.0
2314,11185,89,2024-11-06,Dropped,34.0
2315,18971,144,2024-09-30,Dropped,41.0
2316,2120,175,2025-02-08,In Progress,59.0
2317,24954,137,2025-06-09,Completed,84.0
2318,23737,21,2025-01-12,In Progress,89.0
2319,24710,142,2025-06-19,Completed,62.0
2320,3246,21,2024-08-07,Completed,12.0
2321,26393,170,2024-03-29,Completed,95.0
2322,24162,21,2025-01-19,In Progress,72.0
2323,4489,66,2024-04-20,In Progress,56.0
2324,3136,147,2024-02-24,Completed,23.0
2325,20895,20,2024-03-20,Completed,58.0
2326,6547,3,2026-01-19,Completed,38.0
2327,1137,163,2025-12-19,Completed,50.0
2328,22593,83,2025-01-26,Completed,13.0
2329,18136,143,2024-06-25,Completed,54.0
2330,4962,146,2025-01-03,Dropped,10.0
2331,6545,150,2025-10-08,Completed,21.0
2332,8482,57,2025-11-19,In Progress,7.0
2333,26083,59,2024-05-09,Completed,65.0
2334,7588,59,2025-01-25,Dropped,79.0
2335,14221,17,2025-01-31,Dropped,80.0
2336,25915,11,2025-12-22,Completed,74.0
2337,15449,130,2025-12-02,Dropped,12.0
2338,15095,138,2024-04-29,Dropped,79.0
2339,11084,111,2025-03-23,Completed,80.0
2340,14997,17,2025-09-03,Completed,53.0
2341,6501,90,2025-10-03,In Progress,60.0
2342,4974,47,2025-03-13,In Progress,96.0
2343,23526,119,2025-05-04,Completed,25.0
2344,26561,195,2024-03-25,Completed,67.0
2345,17136,166,2024-05-10,Dropped,53.0
2346,3590,51,2024-08-01,Completed,30.0
2347,749,124,2025-03-13,Completed,52.0
2348,16749,22,2024-03-06,Completed,22.0
2349,16651,105,2024-08-02,In Progress,84.0
2350,12694,59,2025-04-09,Dropped,32.0
2351,20206,102,2025-08-07,Completed,58.0
2352,20619,10,2026-01-03,Dropped,66.0
2353,9381,33,2024-06-24,Dropped,38.0
2354,22298,121,2024-11-21,Completed,99.0
2355,6810,6,2024-04-17,Completed,20.0
2356,3178,159,2024-06-11,Completed,62.0
2357,19605,26,2024-05-26,Completed,8.0
2358,21914,141,2024-08-26,Dropped,42.0
2359,27407,144,2025-04-04,Completed,47.0
2360,13159,36,2025-11-27,Completed,35.0
2361,17087,36,2025-05-13,Dropped,90.0
2362,9891,45,2025-08-08,Dropped,26.0
2363,15243,25,2025-11-04,Completed,68.0
2364,201,112,2024-07-01,Completed,0.0
2365,29290,152,2024-12-09,Completed,60.0
2366,28375,147,2024-10-18,In Progress,35.0
2367,16196,193,2025-02-18,Completed,82.0
2368,18398,157,2024-09-24,In Progress,55.0
2369,14556,93,2025-11-26,In Progress,13.0
2370,13145,45,2025-05-23,Dropped,8.0
2371,3542,190,2025-07-25,Completed,83.0
2372,14041,43,2024-10-14,Completed,49.0
2373,7156,17,2024-07-12,Completed,23.0
2374,10202,103,2024-08-12,Dropped,86.0
2375,3506,188,2024-05-24,Dropped,15.0
2376,27677,25,2024-11-04,Completed,6.0
2377,16110,97,2024-06-11,Dropped,62.0
2378,4160,34,2025-08-14,Dropped,47.0
2379,7081,169,2024-09-07,Completed,46.0
2380,13408,142,2024-09-11,Completed,20.0
2381,28314,112,2024-06-05,In Progress,56.0
2382,23068,57,2025-01-01,Completed,90.0
2383,6654,154,2024-03-10,Dropped,65.0
2384,26288,18,2024-12-05,Dropped,35.0
2385,12539,148,2025-07-15,In Progress,1.0
2386,26306,199,2025-06-03,Dropped,4.0
2387,27927,30,2024-10-12,Completed,12.0
2388,12327,157,2025-10-15,Dropped,89.0
2389,16453,109,2024-07-14,Completed,78.0
2390,4373,66,2025-08-30,Dropped,73.0
2391,11384,140,2026-02-12,Completed,28.0
2392,25686,149,2026-02-12,Completed,49.0
2393,22705,34,2025-04-27,In Progress,61.0
2394,3019,38,2024-03-13,In Progress,61.0
2395,2654,97,2024-04-02,Completed,16.0
2396,13404,70,2025-01-30,Dropped,59.0
2397,24917,188,2024-07-02,Completed,85.0
2398,8613,85,2025-04-28,Completed,12.0
2399,18660,121,2026-01-19,Completed,36.0
2400,1919,184,2025-05-26,Dropped,78.0
2401,473,187,2024-10-06,Completed,57.0
2402,10328,184,2024-12-06,Completed,45.0
2403,3422,92,2024-12-15,Completed,50.0
2404,16000,58,2024-12-17,Completed,84.0
2405,22314,73,2024-08-24,Completed,44.0
2406,14526,106,2024-03-10,Completed,17.0
2407,13155,74,2025-01-26,Dropped,21.0
2408,27605,55,2025-08-04,Completed,23.0
2409,22150,29,2025-10-09,Completed,63.0
2410,29653,112,2024-10-30,Dropped,58.0
2411,14472,83,2025-04-12,Completed,55.0
2412,15685,118,2024-03-08,Completed,23.0
2413,2088,32,2025-10-28,Completed,78.0
2414,7818,12,2025-03-09,In Progress,15.0
2415,27935,152,2025-02-11,Completed,3.0
2416,24570,116,2024-10-31,Completed,91.0
2417,8448,170,2025-05-02,Completed,44.0
2418,20254,193,2024-08-07,Completed,35.0
2419,22101,175,2025-03-10,In Progress,75.0
2420,26020,115,2024-09-17,Completed,11.0
2421,7997,171,2025-08-24,Dropped,61.0
2422,8731,42,2024-09-26,Completed,31.0
2423,19772,118,2024-06-25,Dropped,56.0
2424,26400,174,2024-04-17,Completed,42.0
2425,17242,13,2025-08-23,Completed,38.0
2426,132,29,2024-05-24,Completed,17.0
2427,22107,130,2024-12-30,Completed,87.0
2428,19300,127,2025-02-28,In Progress,23.0
2429,13029,185,2025-06-02,Completed,2.0
2430,18971,192,2025-09-12,Completed,4.0
2431,3375,40,2024-07-26,Completed,11.0
2432,2032,139,2025-11-17,Dropped,13.0
2433,1926,51,2026-02-02,In Progress,24.0
2434,2002,179,2024-04-20,Completed,40.0
2435,4378,133,2024-09-13,In Progress,78.0
2436,23020,183,2024-12-10,Completed,88.0
2437,26904,177,2025-04-07,Dropped,32.0
2438,11764,195,2025-11-25,In Progress,97.0
2439,23751,182,2025-08-02,Completed,37.0
2440,5495,82,2025-12-09,Completed,75.0
2441,11564,94,2026-01-26,Completed,21.0
2442,28558,149,2024-02-26,In Progress,63.0
2443,29581,75,2025-02-13,In Progress,82.0
2444,666,77,2025-09-24,Dropped,87.0
2445,29995,60,2024-05-15,In Progress,97.0
2446,23083,67,2024-08-15,Dropped,78.0
2447,21826,144,2025-07-14,Completed,84.0
2448,29806,26,2025-01-24,Completed,77.0
2449,18031,4,2025-01-29,Dropped,52.0
2450,12759,101,2025-02-28,Dropped,94.0
2451,4508,90,2024-06-07,In Progress,41.0
2452,29185,102,2026-02-07,Completed,43.0
2453,21984,143,2024-04-24,Dropped,49.0
2454,1164,149,2024-12-17,Dropped,73.0
2455,2926,188,2024-04-18,In Progress,3.0
2456,23218,41,2025-11-14,Completed,92.0
2457,24056,77,2026-01-12,Dropped,28.0
2458,14396,166,2025-11-30,Completed,80.0
2459,13495,58,2025-09-26,Dropped,5.0
2460,29091,18,2024-06-15,Dropped,89.0
2461,5053,48,2024-03-21,In Progress,68.0
2462,5914,64,2025-09-19,Dropped,24.0
2463,12191,48,2025-04-06,In Progress,50.0
2464,25401,75,2026-01-05,Completed,37.0
2465,13196,90,2024-08-09,Completed,50.0
2466,8925,105,2025-10-06,Completed,39.0
2467,14213,65,2025-08-26,Dropped,35.0
2468,20871,193,2025-02-17,Completed,1.0
2469,7312,52,2026-01-28,Completed,12.0
2470,23264,176,2024-07-19,Completed,
2471,26164,135,2025-05-29,Completed,8.0
2472,28241,190,2024-02-27,Completed,3.0
2473,12949,142,2024-10-26,Dropped,80.0
2474,27,105,2025-05-07,Dropped,51.0
2475,24296,146,2025-05-09,In Progress,52.0
2476,19055,141,2025-05-31,Completed,70.0
2477,5628,100,2024-07-03,Completed,50.0
2478,884,145,2025-09-14,Dropped,58.0
2479,5911,119,2026-01-28,Completed,30.0
2480,16511,165,2024-08-18,In Progress,1.0
2481,17864,177,2025-04-24,Completed,21.0
2482,26905,138,2025-08-10,Dropped,92.0
2483,13707,80,2024-07-04,Dropped,76.0
2484,24895,23,2025-07-16,Dropped,70.0
2485,18873,143,2024-03-23,In Progress,47.0
2486,341,71,2025-08-20,Completed,64.0
2487,12982,163,2025-11-25,Completed,25.0
2488,12407,79,2024-06-09,Completed,98.0
2489,4874,186,2024-05-07,Completed,5.0
2490,15026,171,2025-08-22,Completed,61.0
2491,23241,152,2024-04-14,In Progress,65.0
2492,28672,39,2024-07-22,Completed,72.0
2493,12673,59,2025-05-04,Completed,91.0
2494,6102,33,2025-11-09,Completed,11.0
2495,1606,34,2024-07-14,In Progress,9.0
2496,21662,23,2024-04-16,Completed,42.0
2497,16183,56,2025-09-11,Dropped,56.0
2498,5837,45,2025-10-05,Completed,2.0
2499,28758,96,2025-03-17,Completed,55.0
2500,2409,149,2025-04-28,Dropped,43.0
2501,27630,192,2025-04-23,In Progress,98.0
2502,2840,130,2024-11-05,Completed,51.0
2503,1109,172,2025-11-03,In Progress,85.0
2504,4455,9,2024-09-18,Completed,72.0
2505,23255,84,2025-04-26,Completed,15.0
2506,27781,169,2024-05-16,In Progress,18.0
2507,14215,79,2025-06-11,Completed,50.0
2508,23939,168,2024-03-20,Dropped,31.0
2509,7415,58,2025-08-28,Completed,63.0
2510,27789,79,2025-03-14,Completed,36.0
2511,12735,122,2024-03-14,Completed,58.0
2512,1926,151,2024-10-30,Completed,63.0
2513,15458,69,2025-09-28,Dropped,0.0
2514,6095,34,2025-07-07,Dropped,39.0
2515,29999,152,2025-02-20,Completed,71.0
2516,24018,154,2024-11-07,Dropped,81.0
2517,25655,72,2025-02-27,Completed,4.0
2518,20785,8,2025-02-21,Dropped,0.0
2519,1977,106,2024-12-24,Completed,93.0
2520,27395,120,2024-05-16,Dropped,97.0
2521,21014,198,2025-02-18,Completed,29.0
2522,18467,90,2026-01-09,Dropped,79.0
2523,28137,34,2026-01-21,Completed,21.0
2524,10922,180,2025-10-30,Dropped,13.0
2525,25740,172,2025-12-03,Dropped,67.0
2526,25591,91,2024-05-21,Completed,62.0
2527,29313,82,2024-11-19,In Progress,30.0
2528,29796,128,2025-02-04,Completed,81.0
2529,3445,194,2024-12-20,Dropped,61.0
2530,759,153,2025-02-19,Completed,87.0
2531,19479,176,2024-03-05,Dropped,58.0
2532,4380,9,2024-11-30,Completed,57.0
2533,16497,144,2024-09-28,Completed,52.0
2534,18805,197,2025-04-06,Completed,45.0
2535,28869,115,2024-10-24,Completed,19.0
2536,5284,25,2025-02-03,Completed,89.0
2537,13181,172,2025-01-07,Completed,30.0
2538,17206,132,2026-02-05,In Progress,22.0
2539,20024,95,2025-12-02,Dropped,8.0
2540,14346,44,2025-02-03,Dropped,2.0
2541,22149,200,2025-09-20,Completed,79.0
2542,10638,102,2024-08-28,Dropped,57.0
2543,10392,111,2025-12-29,In Progress,59.0
2544,12479,164,2025-10-06,Dropped,39.0
2545,18204,41,2024-08-25,Completed,88.0
2546,277,17,2024-07-04,Completed,37.0
2547,14829,125,2025-03-04,Completed,98.0
2548,25843,197,2025-06-16,In Progress,36.0
2549,23016,19,2024-12-08,Completed,24.0
2550,24396,144,2025-09-11,Completed,40.0
2551,16660,61,2024-12-14,In Progress,12.0
2552,22718,11,2025-10-08,Completed,16.0
2553,27488,130,2024-12-01,In Progress,50.0
2554,25907,5,2025-06-02,Completed,66.0
2555,18278,64,2024-06-21,Completed,30.0
2556,10536,17,2025-04-03,In Progress,60.0
2557,27882,101,2024-10-18,Completed,20.0
2558,26965,189,2024-07-15,In Progress,73.0
2559,593,79,2024-03-04,Completed,11.0
2560,15553,87,2025-01-21,Completed,88.0
2561,29555,182,2025-02-15,Completed,95.0
2562,17772,43,2024-03-22,Completed,10.0
2563,3996,82,2025-07-09,Completed,75.0
2564,23478,165,2024-07-19,Completed,22.0
2565,5073,195,2024-09-10,Completed,32.0
2566,26111,34,2025-12-23,Completed,27.0
2567,29927,194,2025-05-02,Completed,70.0
2568,12302,72,2026-01-06,Completed,50.0
2569,21518,109,2024-08-22,Completed,37.0
2570,23084,156,2024-11-16,Completed,89.0
2571,13296,186,2025-10-30,Dropped,34.0
2572,9256,30,2025-05-24,Dropped,13.0
2573,3106,60,2025-07-23,In Progress,89.0
2574,23275,182,2025-09-27,Dropped,17.0
2575,12097,75,2025-01-20,Completed,6.0
2576,11498,85,2025-07-28,Dropped,2.0
2577,5906,180,2026-01-04,Completed,
2578,18288,188,2024-10-09,Completed,69.0
2579,3362,49,2024-11-19,Completed,89.0
2580,25431,91,2025-01-21,Dropped,25.0
2581,28081,108,2024-07-14,In Progress,2.0
2582,11088,173,2024-04-11,Dropped,98.0
2583,28627,90,2025-07-31,Dropped,23.0
2584,28389,53,2024-05-11,In Progress,18.0
2585,10108,180,2025-05-11,Dropped,47.0
2586,19383,192,2024-07-28,Dropped,14.0
2587,17726,38,2024-11-30,In Progress,87.0
2588,27264,71,2024-12-12,Dropped,99.0
2589,1862,4,2025-04-08,Completed,78.0
2590,2456,49,2025-05-14,Dropped,22.0
2591,3793,195,2025-09-24,Completed,61.0
2592,27440,153,2025-12-18,In Progress,97.0
2593,27728,85,2024-03-30,Completed,65.0
2594,12071,64,2024-09-29,Completed,15.0
2595,5865,115,2025-07-23,Completed,20.0
2596,27639,24,2024-09-24,Dropped,93.0
2597,16198,65,2025-12-14,Dropped,5.0
2598,23376,52,2025-09-08,Completed,93.0
2599,22281,179,2024-08-14,Completed,63.0
2600,1309,114,2024-05-26,Completed,65.0
2601,8132,71,2025-04-28,Completed,63.0
2602,16316,25,2025-01-10,In Progress,97.0
2603,8090,197,2024-05-26,Completed,57.0
2604,24182,50,2025-07-06,Dropped,95.0
2605,9894,140,2026-02-15,In Progress,63.0
2606,28990,20,2025-06-15,Dropped,46.0
2607,12698,182,2025-04-05,In Progress,77.0
2608,3214,140,2024-03-26,Dropped,83.0
2609,10211,156,2024-08-10,Completed,1.0
2610,8439,178,2024-02-28,Dropped,55.0
2611,2225,19,2025-09-18,Completed,54.0
2612,2859,182,2024-10-04,Dropped,46.0
2613,17752,102,2025-07-16,Dropped,1.0
2614,28936,62,2025-04-09,Completed,62.0
2615,12456,115,2024-12-20,In Progress,92.0
